longitude,latitude
-88.89657,30.43937
-88.56012,34.67457
-90.02072,32.284
-89.99799,32.29195
-89.98933,32.34715
-90.45961,31.57967
-90.5733,34.1913
-90.72342,33.7882
-90.32442,32.33167
-89.55426,31.62746
-89.81728,31.23979
-88.36886,33.49329
-88.51581,34.92287
-89.37582,30.37574
-89.48,32.36492
-88.40401,34.2522
-88.65981,30.39292
-91.03927,33.37651
-90.20348,33.51648
-89.82224,33.77399
-89.10027,30.45343
-89.09328,30.38075
-89.09222,30.42522
-89.37441,31.32469
-89.34415,31.35449
-89.31115,31.31188
-90.40066,31.87514
-90.6356,33.45786
-90.26125,32.26961
-90.22408,32.25348
-90.17495,32.35138
-90.17057,32.30357
-90.14716,32.36684
-90.01166,32.35534
-89.14945,31.71388
-89.13538,31.6883
-89.14285,30.34707
-88.597888,30.905616
-90.13068,32.46876
-90.47599,31.26145
-90.47054,31.24765
-88.72663,32.36436
-88.69014,32.35488
-88.52675,30.43627
-91.38894,31.52838
-91.36819,31.49487
-89.03327,34.49604
-88.82738,30.41622
-89.85697,34.96209
-89.55543,34.36435
-89.5122,34.3632
-88.53617,30.37255
-90.13505,32.26932
-89.25851,31.34682
-89.12328,32.77169
-89.67037,30.51738
-89.01818,34.25782
-89.53574,30.84423
-90.15542,32.22068
-89.96875,34.62958
-89.99596,34.99166
-89.99333,34.96281
-88.71625,34.25739
-88.70552,34.31541
-90.8765,32.32335
-88.6591,33.62595
-89.15362,30.85028
-90.39398,32.86475
-111.19187,47.51318
-111.18535,45.76541
-108.56841,45.75528
-108.55226,45.78399
-108.53501,45.7552
-108.50821,45.78617
-108.47121,45.81402
-108.41361,45.81282
-111.06309,45.67913
-112.51055,45.98365
-114.19778,48.37081
-111.31803,47.51638
-111.27973,47.49437
-112.02051,46.5895
-111.99045,46.5914
-114.27933,48.2136
-108.77137,45.66521
-108.76482,45.65855
-114.03951,46.88904
-114.01852,46.84863
-113.98544,46.86942
-79.523,35.04467
-76.97694,36.27554
-80.19271,35.38421
-78.84114,35.71642
-79.82159,35.68803
-82.63648,35.56021
-82.60197,35.58524
-82.55475,35.62222
-82.53255,35.59503
-82.52374,35.50318
-82.50504,35.56956
-76.64636,34.7252
-81.65663,36.20224
-82.73022,35.2396
-83.43704,35.42201
-79.48893,36.07539
-79.42881,36.06688
-79.4077,36.09554
-82.29981,35.91556
-82.85087,35.55451
-79.08764,35.90552
-78.77979,35.73769
-78.77015,35.82772
-78.76282,35.77141
-78.82633,34.33237
-79.08544,35.85196
-79.02821,35.93321
-80.94186,35.22889
-80.9272,35.1161
-80.89746,35.22429
-80.89716,35.14959
-80.88904,35.24258
-80.88127,35.26564
-80.86781,35.19883
-80.85847,35.09401
-80.85426,35.26918
-80.85182,35.30694
-80.84083,35.22507
-80.84064,35.20924
-80.83095,35.14794
-80.82851,35.21374
-80.8266,35.2135
-80.80223,35.25475
-80.757,35.20959
-80.75233,35.30227
-80.73657,35.13991
-80.72319,35.20317
-80.72897,35.302868
-83.32053,35.47747
-81.36555,35.38575
-77.09234,35.518792
-81.15589,35.72098
-78.44982,35.64125
-80.38337,36.03259
-78.31391,35.0055
-82.95374,35.52602
-82.1988,35.25198
-80.6088,35.4025
-80.87985,35.48252
-81.08157,35.24892
-81.18951,35.3163
-81.01098,35.52239
-78.65007,35.31081
-78.63756,35.32159
-78.60018,35.30062
-78.96128,35.96693
-78.96004,35.9198
-78.9509,36.0215
-78.91193,36.01699
-78.90983,36.07595
-78.89548,35.9022
-78.89387,35.97077
-78.89243,36.03518
-78.83402,35.95806
-76.61156,36.07306
-76.2459,36.29247
-76.22671,36.33067
-78.618,34.63245
-77.59179,35.58091
-79.01583,35.03562
-79.01376,35.06507
-78.96552,35.07048
-78.95766,35.04324
-78.92697,35.07397
-78.89556,35.01936
-78.87918,35.12867
-78.86428,35.05206
-78.81657,35.00653
-81.8938,35.3362
-83.400349,35.165722
-78.77885,35.59196
-78.60406,35.68512
-78.56578,35.60529
-77.56872,36.44995
-81.22787,35.27523
-81.21606,35.25957
-81.17012,35.23455
-81.11809,35.25822
-78.01044,35.36314
-77.97161,35.39471
-77.96053,35.36892
-79.40008,36.0587
-79.86934,36.06962
-79.86912,36.02908
-79.83862,36.01014
-79.8353,36.04876
-79.77365,36.04276
-79.7728,36.09039
-77.39498,35.60817
-77.37563,35.58204
-77.36507,35.65478
-77.33704,35.60126
-77.33066,35.55538
-77.67088,36.36292
-79.69946,34.8903
-76.93829,34.91283
-76.90958,34.8823
-78.45718,36.30647
-78.41069,36.31693
-78.39754,36.30368
-78.38945,36.34644
-82.50886,35.40121
-82.46717,35.32723
-82.44664,35.33604
-82.43659,35.29834
-81.36027,35.72218
-81.3034,35.70603
-81.28373,35.7533
-80.03392,35.942
-79.98388,35.92558
-78.9333,34.95239
-81.48371,35.85619
-80.86665,35.44319
-81.46843,35.7175
-80.65757,35.0807
-77.44647,34.75183
-77.4065,34.76739
-77.3793,34.74456
-80.60895,35.50541
-80.11015,36.07325
-75.65229,35.99952
-77.60843,35.27056
-77.58964,35.28504
-77.57608,35.23926
-81.52488,35.91415
-80.2602,35.78376
-80.25192,35.81517
-78.80248,35.41937
-81.24422,35.48739
-78.3014,36.08945
-79.08513,34.65509
-79.04813,34.62248
-79.00419,34.63052
-79.00031,34.66388
-78.98051,34.61208
-82.0144,35.6743
-80.70119,35.12752
-80.69671,35.08554
-77.32507,34.717
-80.65796,35.17272
-80.58987,35.92023
-80.55661,35.00509
-80.82471,35.58995
-76.76997,34.72724
-81.70591,35.74959
-81.68066,35.73999
-76.17044,36.51728
-78.06306,35.2108
-84.01163,35.10698
-77.08588,35.12511
-81.23003,35.65865
-78.19787,36.44542
-78.58217,36.29904
-79.1919,34.70488
-80.88554,35.08464
-76.73865,35.86012
-79.19069,34.98406
-78.70644,35.85904
-78.68539,35.79367
-78.67928,35.88639
-78.67805,35.77743
-78.65436,35.90143
-78.65026,35.73113
-78.64233,35.87504
-78.62779,35.8209
-78.61287,35.83803
-78.61251,35.75589
-78.60154,35.89207
-78.59264,35.82019
-78.57761,35.76778
-78.56986,35.79939
-79.6524,35.73846
-77.65659,36.4576
-77.63852,36.43428
-79.75159,34.92281
-77.84389,35.97908
-77.81183,35.97195
-80.33672,36.07462
-80.25823,36.06914
-80.49026,35.6465
-80.46231,35.66072
-79.19832,35.49722
-79.1628,35.46642
-79.15287,35.46495
-78.37904,33.97779
-81.53885,35.27798
-79.43925,35.73336
-78.97198,35.16538
-82.04639,35.86693
-78.98283,34.8088
-81.08985,35.35312
-80.93808,35.79599
-80.87679,35.81552
-80.85888,35.79074
-82.39375,35.60442
-77.15575,34.70446
-83.24996,35.33905
-78.85591,34.15791
-81.18549,35.92035
-80.07404,34.97413
-80.0608,34.96581
-78.5388,35.98254
-77.06054,35.55976
-80.75051,34.93671
-82.988464,35.500882
-82.56869,35.70408
-77.05546,35.84402
-77.94465,34.22515
-77.92577,34.2121
-77.92107,34.28734
-77.89474,34.14152
-77.89336,34.24229
-77.883,34.22152
-77.87827,34.30897
-77.8186,34.27246
-77.94991,35.73622
-76.94643,35.99862
-80.45367,34.98264
-80.30167,36.06319
-77.40611,35.55248
-78.3287,35.82048
-96.83923,46.8628
-96.81693,46.8613
-96.799,46.84509
-96.79892,46.90492
-97.08327,47.93267
-97.07423,47.88933
-97.05803,47.89854
-97.04507,47.90728
-97.05265,47.40523
-98.71702,46.88411
-98.02241,46.91811
-96.61333,46.2641
-96.74679,40.27181
-95.9738,41.14087
-95.94294,41.1583
-95.92381,41.1735
-95.91413,41.14685
-96.12566,41.54384
-97.36221,41.43881
-97.35556,41.4378
-96.95739,40.62533
-96.23428,41.26614
-95.60162,40.05803
-96.49757,41.45158
-96.47171,41.45085
-98.37888,40.94326
-98.35289,40.91957
-98.33965,40.90926
-98.39272,40.60055
-98.39259,40.57815
-103.66297,41.22561
-96.04289,41.19075
-96.70583,40.8382
-96.7011,40.81689
-96.70071,40.77029
-96.69689,40.79246
-96.68498,40.81368
-96.68191,40.85452
-96.66601,40.75551
-96.65395,40.78413
-96.65362,40.82766
-96.63938,40.8572
-95.8588,40.67458
-95.90858,41.13309
-96.19176,41.23566
-96.13915,41.23409
-96.13827,41.2291
-96.12936,41.20434
-96.12761,41.2923
-96.09866,41.23409
-96.08984,41.26281
-96.08125,41.20778
-96.08033,41.28978
-96.06696,41.26452
-96.06612,41.31806
-96.05278,41.28803
-96.05277,41.23505
-96.03259,41.25987
-96.02517,41.22669
-96.02452,41.25419
-96.0241,41.27671
-96.00482,41.29856
-95.99409,41.24097
-95.98859,41.21264
-95.98151,41.25975
-95.97624,41.22163
-95.95849,41.3289
-95.95662,41.29964
-95.95541,41.2599
-95.9551,41.20337
-95.94684,41.21707
-95.93314,41.23787
-95.90784,41.01015
-96.42744,42.46979
-96.62243,41.20859
-97.59733,40.82755
-71.6473,43.70134
-72.32105,43.36612
-71.52775,43.19317
-71.50632,43.21669
-71.33528,42.89873
-70.87619,43.18195
-72.20024,43.58281
-71.07412,43.02282
-71.1839,44.39116
-70.83453,42.94463
-71.44113,43.05654
-71.42541,42.7327
-71.41022,42.77073
-72.29012,42.92336
-71.79343,44.30875
-71.34063,42.87012
-71.5056,42.99309
-71.47675,42.97317
-71.44909,43.01787
-71.44677,42.96513
-71.49785,42.83881
-71.62553,42.82339
-71.49866,42.77962
-71.46158,42.753
-71.44179,42.71056
-71.4408,42.7029
-71.1135,44.01525
-71.71932,43.76966
-70.78003,43.03467
-70.9899,43.30888
-71.22695,42.76664
-71.21824,42.76664
-70.8811,43.23557
-70.92268,42.99871
-71.56631,43.45382
-72.32133,43.62999
-74.53223,39.46508
-74.50422,39.42728
-74.01548,40.22839
-74.00951,40.22708
-74.44356,39.3521
-74.42849,39.35634
-74.0414,40.40978
-74.29414,40.57751
-74.24537,39.75828
-75.04559,39.87236
-74.12823,40.65443
-74.10015,40.6852
-74.16005,39.91966
-74.6422,40.6465
-75.08128,39.87091
-74.04707,40.16844
-73.99511,40.93583
-74.92606,39.78928
-74.90929,39.78364
-74.56329,40.71951
-75.04835,39.76491
-74.55161,40.56818
-74.14113,40.05276
-75.21252,39.45466
-74.58068,40.56334
-74.57885,40.56224
-74.39793,39.39446
-74.58635,39.97218
-74.92404,39.51301
-74.92396,39.51516
-74.85192,40.07286
-74.83662,40.08373
-74.82797,40.03849
-74.82398,40.03806
-74.35692,41.00277
-74.81939,39.08907
-74.94213,38.98325
-74.10211,40.84135
-74.22836,40.5906
-74.22849,40.84458
-75.04858,39.92498
-75.02962,39.94059
-75.01795,39.89206
-74.97892,39.90697
-74.70033,40.786
-74.3076,40.62934
-74.43485,40.15286
-75.04152,39.80344
-74.98428,39.81183
-74.15485,40.87848
-73.95441,40.97003
-74.48565,40.89604
-74.534,40.88635
-74.40359,40.46144
-74.37141,40.41679
-74.3751,40.80753
-74.22575,40.76209
-74.79475,40.00484
-74.05528,40.29779
-74.05149,40.28753
-74.40328,40.51354
-74.36458,40.59679
-74.33614,40.5724
-74.61368,39.43633
-74.55942,39.39367
-74.22108,40.6717
-74.21599,40.65275
-74.21452,40.65244
-74.71594,39.57634
-74.29845,40.87728
-74.85664,40.49858
-73.97987,40.82999
-74.04289,40.31107
-74.5803,41.11841
-74.27712,40.24052
-74.2659,40.22047
-74.32137,40.65368
-75.26121,39.81938
-74.48186,40.66925
-75.11069,39.71176
-74.47964,40.6018
-74.03828,40.89655
-74.82374,40.83958
-74.79224,40.85424
-74.18179,40.92938
-74.80397,39.63564
-74.78795,39.64721
-74.14838,40.74755
-74.30381,41.01834
-74.16473,40.43787
-74.54032,40.27103
-74.65723,40.47259
-74.63514,40.50878
-74.23312,40.6995
-74.75832,40.38799
-74.22574,40.14281
-74.23071,40.726
-74.22511,40.71572
-74.25938,40.12086
-74.0924,40.72186
-74.07795,40.71168
-74.06821,40.72504
-74.06047,40.73148
-74.04903,40.74619
-74.04324,40.71999
-74.0409,40.72997
-74.03869,40.7263
-74.16051,40.76003
-74.31513,40.01486
-74.22163,40.04938
-74.16911,39.86734
-74.24392,40.88324
-74.21292,40.88456
-74.20699,40.88026
-74.3568,40.77591
-74.08637,40.87634
-74.78619,39.98212
-74.12154,40.8208
-74.39929,40.74892
-74.15434,41.10782
-74.15075,41.08312
-74.24026,39.68176
-74.96967,39.93727
-74.26791,40.72086
-74.9166,39.89378
-74.24784,40.41604
-74.83153,39.90207
-75.08332,39.92989
-74.10004,40.39155
-74.13719,40.98427
-74.54547,40.40733
-74.21395,40.81102
-74.05204,40.83541
-74.47713,40.79743
-74.89556,39.97776
-74.87348,39.97092
-74.01596,40.20861
-74.44376,40.49546
-74.59898,39.99821
-74.02572,40.9321
-74.40488,40.70641
-74.19227,40.74026
-74.17694,40.73682
-74.17613,40.77888
-74.1699,40.75
-74.16673,40.76138
-74.16186,40.73312
-74.73109,41.0878
-74.00173,40.80901
-74.46963,40.46989
-74.16494,40.8113
-74.25517,41.01445
-75.08157,39.90783
-74.57128,39.27615
-74.31177,40.40183
-74.05473,40.91619
-74.03259,41.03516
-74.39886,40.86383
-74.12537,40.86068
-74.12142,40.85462
-74.13556,40.90365
-74.68502,39.96724
-74.79889,40.32905
-75.47096,39.71667
-75.06216,39.95325
-75.02711,39.99167
-75.4939,39.67813
-74.26836,40.50885
-75.14966,40.68336
-74.43351,40.55356
-74.43618,40.59808
-74.40039,40.63006
-74.53206,39.39177
-74.04816,40.08155
-74.66031,40.34966
-74.65092,40.40026
-74.26421,40.60431
-74.63057,40.57651
-74.87146,39.0117
-74.95502,40.01557
-74.07201,40.90298
-74.52943,40.88651
-74.2817,40.65913
-74.26189,40.64031
-74.09949,40.82257
-74.09805,40.89729
-74.38831,40.6642
-74.04599,40.78647
-74.60055,39.32395
-74.48637,40.51324
-74.30116,40.50072
-74.29585,40.46096
-74.05074,40.85739
-74.40202,40.59974
-74.64072,41.03829
-75.00352,39.83218
-74.64307,40.87003
-74.076,40.33706
-74.23589,39.97107
-74.19618,39.96386
-74.18209,39.98017
-74.13763,39.97569
-74.7639,40.24577
-74.73414,40.24469
-74.71552,40.2327
-74.71207,40.19127
-74.68605,40.24807
-74.02804,40.77385
-74.29134,40.69039
-74.4825,41.19876
-75.0429,39.49105
-75.04021,39.43123
-75.00083,39.47911
-75.007,39.85068
-74.1195,41.01064
-74.97639,40.73795
-74.26885,40.9278
-74.23695,40.96
-74.29999,40.85167
-74.01461,40.7913
-74.25996,40.81115
-74.81054,38.98702
-74.99123,39.68735
-74.8942,40.05233
-74.89312,40.01825
-75.00297,39.73696
-74.30027,40.52515
-74.27214,40.55429
-75.16846,39.80348
-75.12801,39.82957
-75.09481,39.80557
-74.08661,40.84745
-105.96001,32.88942
-106.70184,35.11983
-106.68513,35.08545
-106.68052,35.02552
-106.67065,35.1062
-106.66264,35.18576
-106.65882,35.19625
-106.64564,35.09076
-106.64172,35.13591
-106.63536,35.05798
-106.6253,35.08096
-106.60392,35.10234
-106.59073,35.1307
-106.58804,35.07817
-106.58616,35.14568
-106.5861,35.10935
-106.58293,35.0585
-106.57786,35.18421
-106.56841,35.08739
-106.55131,35.14076
-106.55053,35.10397
-106.53255,35.07884
-106.51742,35.13085
-106.51488,35.08101
-106.53407,35.31887
-103.33066,34.39122
-106.06285,36.00036
-108.75922,35.53363
-107.86995,35.15708
-103.1447,32.72626
-106.77552,32.30121
-106.74737,32.31596
-105.21136,35.6064
-106.70338,34.80607
-106.65688,35.2365
-106.61549,35.27684
-105.99461,35.65329
-105.97433,35.66069
-105.95419,35.68948
-106.89287,34.06929
-105.58139,36.39255
-119.77265,39.1902
-119.76721,39.15604
-118.80193,39.4766
-119.73801,38.93529
-115.10049,36.04335
-115.04058,36.05646
-115.43143,35.83344
-115.29722,36.09367
-115.11849,36.05938
-115.10083,36.09984
-114.57338,35.16314
-119.86649,39.53368
-119.82823,39.51379
-119.82744,39.52627
-119.81324,39.52623
-119.79322,39.48502
-119.79178,39.55728
-119.78934,39.51411
-119.77962,39.47403
-119.77944,39.50574
-119.77495,39.45326
-119.7364,39.53662
-119.71111,39.63902
-119.93475,38.97124
-73.42586,40.68634
-73.919,40.75898
-73.90846,40.77796
-73.90222,40.76731
-73.60843,40.65807
-73.25794,40.71428
-73.77183,40.75971
-73.71979,41.21513
-73.48147,40.72585
-73.03928,40.75264
-73.09323,40.76284
-75.31916,43.47674
-73.57734,41.42205
-73.92421,40.82759
-73.91713,40.83987
-73.9158,40.81724
-73.91423,40.81485
-73.90753,40.85338
-73.90317,40.86903
-73.89795,40.89064
-73.89654,40.86252
-73.89188,40.8221
-73.88332,40.88112
-73.86784,40.85583
-73.86281,40.82601
-73.86018,40.83746
-73.85661,40.89526
-73.84627,40.87702
-73.83664,40.84324
-73.82397,40.86891
-73.02264,40.93482
-74.02594,40.62205
-74.01173,40.64393
-74.00728,40.65136
-73.99871,40.62506
-73.99454,40.60223
-73.98826,40.69186
-73.98667,40.58323
-73.98252,40.68937
-73.98203,40.64701
-73.96572,40.58647
-73.96106,40.59781
-73.95998,40.60815
-73.95413,40.73053
-73.94803,40.63281
-73.94612,40.6806
-73.94139,40.70059
-73.93253,40.59306
-73.92734,40.63583
-73.92625,40.61438
-73.91904,40.65331
-73.91875,40.6987
-73.91867,40.63091
-73.91815,40.6401
-73.895,40.63836
-73.86603,40.67554
-75.14806,44.59844
-73.07837,40.8591
-73.21623,40.78791
-73.3086,40.8413
-72.99419,40.87154
-73.88908,41.29733
-73.33021,40.7631
-73.88022,40.76377
-73.57253,40.72332
-73.5452,40.72446
-74.42413,41.68293
-74.39693,41.71575
-73.87034,40.73373
-73.80916,41.04913
-73.42213,40.74657
-73.02097,40.8275
-73.89977,41.53724
-73.70078,40.73885
-73.82822,40.76385
-73.82546,40.74262
-73.81951,40.71732
-73.62284,40.74191
-73.61178,40.73152
-73.62017,40.85873
-73.64384,43.30946
-74.33517,41.39658
-73.6293,40.80911
-73.21816,40.81441
-73.70123,40.63858
-73.63081,40.70689
-73.61449,40.70992
-73.96297,41.71688
-73.84061,40.66255
-73.42496,40.87439
-73.42448,40.82886
-73.41853,40.85919
-73.33769,40.83412
-73.88374,40.75085
-73.8084,40.70192
-73.79933,40.70868
-73.79348,40.71473
-73.77427,40.66019
-73.56567,40.77759
-73.53169,40.78062
-73.12924,40.86633
-73.11615,40.87777
-73.73945,40.63332
-74.72865,41.78327
-73.38329,40.71435
-73.73233,40.76135
-73.66363,40.58826
-74.30571,44.84822
-73.44296,40.67799
-74.88583,44.9233
-73.4122,40.79992
-73.55829,40.65389
-74.42535,41.4294
-74.39789,41.45497
-73.96687,41.66147
-74.19231,41.33637
-74.20721,41.51226
-74.67681,41.65227
-74.67537,41.66669
-74.01522,41.09771
-73.99033,41.14203
-73.66136,40.742
-74.0729,41.74377
-74.05482,41.45877
-74.01239,40.70485
-74.01187,40.70968
-74.00964,40.70995
-74.00854,40.7139
-74.00476,40.70848
-74.0013,40.71913
-74.00058,40.7305
-73.99544,40.75431
-73.99491,40.75006
-73.99238,40.75188
-73.99098,40.75587
-73.9906,40.75773
-73.99001,40.75211
-73.98991,40.7193
-73.98802,40.74998
-73.98779,40.75478
-73.98743,40.76074
-73.98663,40.71822
-73.98551,40.73998
-73.98539,40.74758
-73.9838,40.77592
-73.98321,40.75002
-73.98105,40.75298
-73.9808,40.75967
-73.98069,40.75688
-73.97331,40.7546
-73.95336,40.7784
-73.94657,40.80808
-73.94141,40.79838
-73.93412,40.84907
-74.07024,41.50486
-74.02248,41.52039
-73.32159,40.74096
-75.4149,43.12503
-73.85034,40.98474
-73.64084,40.63396
-73.03689,40.7822
-73.00808,40.77606
-73.59941,41.57023
-73.9071,41.29379
-73.50106,40.76964
-73.46925,40.77651
-73.49335,44.70009
-73.47647,44.69749
-73.44843,44.68214
-73.67095,40.99617
-74.69236,41.37548
-73.70322,40.83837
-74.98676,44.68226
-73.91673,41.61797
-73.88956,41.697
-73.74529,40.72927
-73.6832,43.32994
-73.67384,43.32919
-73.86124,40.72993
-73.88995,40.7033
-72.6714,40.93423
-74.59613,41.63197
-72.94862,40.94506
-73.10262,40.8271
-74.12047,41.44995
-74.12475,44.32373
-73.74968,43.09807
-73.81326,41.00321
-73.48659,40.67466
-72.86529,40.80148
-73.16721,40.84868
-73.42868,40.7126
-73.8336,40.68367
-72.40103,40.8969
-74.03011,41.1405
-74.02943,41.10485
-73.7462,40.67812
-74.16843,40.58462
-74.16389,40.54315
-74.14426,40.62435
-74.14056,40.55405
-74.13087,40.61316
-74.11554,40.56441
-74.08834,40.59102
-73.92238,40.74376
-73.50488,40.81042
-73.70399,40.66663
-73.50718,40.69549
-73.91182,41.60934
-74.36024,41.25536
-74.16981,41.42615
-75.905009,43.973627
-75.937636,43.976681
-73.34492,40.68584
-73.65162,40.70525
-73.96071,41.09884
-73.97542,41.38436
-73.59928,40.74594
-73.90416,40.74489
-73.85635,40.93103
-73.85239,40.92766
-73.8289,40.98154
-73.80711,41.32653
-73.78378,41.27449
-80.797405,41.863039
-81.65367,41.13379
-81.57578,41.11223
-81.57084,41.06439
-81.55328,41.01426
-81.52628,41.02347
-81.5112,41.02871
-81.49645,41.07693
-81.49295,40.98565
-81.49114,41.03998
-81.46591,41.11034
-81.4269,41.03038
-81.13292,40.90201
-81.10603,40.91444
-84.25087,39.05071
-82.2104,41.38116
-84.30629,41.51089
-82.32435,40.86131
-82.1011,39.32821
-82.06367,39.33638
-80.85506,41.78506
-80.76796,41.12653
-80.75804,41.09976
-82.01881,41.49245
-82.02425,41.45852
-81.60226,41.01298
-81.53689,41.39288
-81.50121,41.40964
-80.7448,40.01003
-83.76134,40.33171
-82.85643,41.27777
-82.54408,40.64745
-81.89275,41.37245
-81.85317,41.3872
-82.05905,40.58425
-83.87154,40.89225
-80.70731,41.02448
-80.63793,41.02412
-83.65045,41.39806
-83.6501,41.3553
-83.62547,41.3744
-81.79727,41.40453
-81.8364,41.27517
-81.80314,41.2382
-84.55104,41.46085
-82.98534,40.78787
-81.99607,41.00038
-81.57628,39.99546
-81.56924,40.02757
-81.57179,40.88223
-81.44495,40.85013
-81.42697,40.79612
-81.4182,40.7809
-81.41814,40.85978
-81.38771,40.83212
-81.38211,40.76566
-81.37633,40.79961
-81.32883,40.83649
-84.56908,40.54915
-81.21104,41.58102
-81.33952,41.52202
-83.01585,39.33221
-82.98146,39.3359
-82.97665,39.35348
-84.62763,39.1513
-84.61375,39.09486
-84.60191,39.25891
-84.60181,39.12195
-84.59479,39.24282
-84.57445,39.11213
-84.54597,39.21734
-84.52077,39.12825
-84.51872,39.12796
-84.51758,39.223
-84.49535,39.28178
-84.4903,39.14578
-84.46947,39.26285
-84.46213,39.18816
-84.4482,39.21021
-84.42659,39.18235
-84.38075,39.19713
-84.37766,39.2001
-84.37574,39.08411
-84.30579,39.0712
-84.26999,39.09574
-82.95345,39.58427
-81.55494,41.52026
-81.89249,41.47506
-81.82639,41.37207
-81.80029,41.43374
-81.79292,41.45449
-81.7818,41.3815
-81.76585,41.44599
-81.76287,41.46394
-81.75681,41.41854
-81.73699,41.48233
-81.73465,41.40561
-81.7339,41.4608
-81.72717,41.44004
-81.70559,41.46973
-81.70367,41.44329
-81.69369,41.40505
-81.69274,41.41941
-81.66824,41.49963
-81.65179,41.51698
-81.64391,41.46178
-81.63114,41.41431
-81.62766,41.50363
-81.61393,41.42809
-81.56421,41.45
-81.53223,41.50144
-81.52574,41.43207
-81.51926,41.52137
-80.69625,40.90017
-83.15195,39.98139
-83.1451,39.95135
-83.09872,39.95387
-83.09296,40.06696
-83.09126,40.09727
-83.05094,39.93008
-83.03885,39.95772
-83.02744,39.98782
-83.02618,40.02512
-83.00079,40.03212
-82.99661,39.95906
-82.9959,39.89286
-82.97177,40.08664
-82.96249,40.03696
-82.91283,39.91716
-82.87946,39.92153
-82.87817,39.95538
-82.86689,40.0122
-82.83125,39.93866
-80.73129,41.31876
-81.86946,40.26559
-81.50839,41.14578
-81.50838,41.18282
-81.48222,41.11906
-84.28754,39.82185
-84.25307,39.76067
-84.22535,39.63809
-84.22153,39.67505
-84.20153,39.70478
-84.19997,39.8194
-84.18264,39.74294
-84.14088,39.70388
-84.13832,39.86443
-84.13092,39.81545
-84.1217,39.7698
-84.11943,39.74386
-84.10122,39.69637
-84.06154,39.72014
-84.05661,39.77108
-84.36099,41.3006
-83.06841,40.29317
-83.15207,40.10135
-83.08993,40.12355
-80.58508,40.67041
-81.46812,41.64265
-84.63631,39.75591
-84.76604,41.63279
-82.11073,41.36764
-82.10651,41.39406
-82.07681,41.42522
-82.07464,41.37807
-82.06671,41.34708
-84.30647,39.87741
-81.52573,41.60825
-84.02664,39.80944
-83.994,39.78405
-84.56022,39.33879
-81.61896,41.13267
-81.87182,41.43863
-83.66248,41.0586
-83.61564,41.05289
-83.42117,41.16985
-83.1698,41.28205
-83.13408,41.35565
-82.805,40.73425
-82.16608,38.82774
-80.70004,41.15073
-83.38018,39.35235
-84.62221,40.1131
-83.08378,39.89328
-83.05811,39.87836
-84.80126,39.25912
-81.34692,40.96785
-82.44138,40.02895
-82.4798,39.93998
-83.1606,40.02669
-83.11674,40.0281
-83.69956,41.61243
-80.56816,41.17756
-82.59026,41.40793
-81.68438,41.35697
-82.68155,38.53053
-82.62865,39.04216
-83.60582,39.61733
-81.35513,41.13706
-81.34966,41.15386
-83.59073,40.65222
-84.12916,39.6862
-81.80163,41.48494
-81.77008,41.47704
-82.61604,39.73177
-82.57489,39.71413
-83.01965,40.16473
-84.1543,40.76506
-84.15164,40.70427
-84.10886,40.76946
-84.0717,40.73058
-82.42533,39.5429
-83.43597,39.89859
-82.2025,41.44962
-82.20029,41.41841
-82.13277,41.46521
-82.11871,41.42711
-81.25951,40.84332
-81.52041,41.31383
-82.5899,40.74462
-82.56135,40.75923
-82.54452,40.72054
-82.51168,40.69845
-82.477,40.77531
-81.57293,41.41749
-81.43858,39.41369
-83.12128,40.56687
-83.09473,40.5811
-83.39077,40.24114
-83.35159,40.23747
-81.5219,40.76753
-81.48544,40.79704
-83.68562,41.58141
-83.68436,41.61234
-83.65567,41.56591
-81.45324,41.52021
-81.86331,41.15222
-81.78922,41.13606
-81.37782,41.66021
-81.36121,41.70811
-81.3262,41.67275
-81.30043,41.71518
-84.26887,39.6406
-81.09128,41.46314
-81.91629,40.54153
-81.80836,40.55889
-82.4843,40.38268
-84.13194,41.40679
-81.52213,40.72629
-82.2076,39.43858
-82.82346,40.08897
-81.47282,40.49435
-81.45186,40.50963
-82.42805,40.08234
-80.75604,41.21201
-81.42883,40.88134
-81.40659,40.89246
-81.9135,41.41961
-81.98264,41.40541
-81.72488,41.31406
-83.47421,41.60845
-82.60951,41.26934
-82.6014,41.22561
-83.47676,41.63676
-84.0506,41.01928
-81.2448,41.72741
-83.60057,41.5493
-82.77779,39.90886
-84.26571,40.1419
-84.22401,40.15094
-83.27875,40.10648
-82.91635,41.5147
-82.9725,38.73864
-81.22666,41.15725
-82.82643,39.92707
-82.81152,39.95522
-81.62885,41.26694
-81.7813,40.9782
-81.84563,41.46382
-83.89043,40.46653
-80.83594,40.90075
-82.711,41.43294
-82.67722,41.42112
-81.90643,41.03372
-82.64317,40.86756
-84.18452,40.28791
-81.43547,41.38483
-83.81668,39.93911
-83.77686,39.92325
-80.91718,40.07717
-80.87254,40.07427
-80.70302,40.37509
-80.63781,40.36954
-81.43827,41.20275
-81.40384,41.16632
-81.36579,41.25175
-81.83662,41.32267
-82.92001,40.26592
-83.74216,41.71942
-83.68169,41.71225
-81.44164,41.08575
-83.09801,41.12448
-84.18549,39.96074
-83.72149,41.6737
-83.68262,41.67695
-83.66425,41.63815
-83.6356,41.69566
-83.62601,41.60346
-83.62199,41.65387
-83.59834,41.67812
-83.58907,41.707
