markerid,storeid,street,city,state,lat,lng,zipcode
3293,101149,"330, boul. Harwood",Vaudreuil-Dorion,QC,45.380030,-74.017790,J7V 1Y5
816,101702,"105, boul. Cardinal-Léger",Pincourt,QC,45.383534,-73.992512,J7V 3Y3
1679,103755,301 Colonnade Dr,Kemptville,ON,45.029875,-75.632815,K0G 1J0
1163,102317,"104, boul. Don-Quichotte",Ile-Perrot,QC,45.387930,-73.961760,J7V 6L7
1720,104009,"155, rue Ouellette",Marieville,QC,45.437350,-73.168477,J3M 1A5
3036,103090,Bishop's University,Sherbrooke,QC,45.354206,-71.842651,J1M 1Z7
128,101584,111 Lombard St.,Smiths Falls,ON,44.892287,-76.030222,K7A 5B8
1598,103409,"114, boul. Grand",LÎle-Perrot,QC,45.394594,-73.957906,J7V 4W9
42,102776,"4470, boul. Bourque",Sherbrooke,QC,45.377010,-71.977940,J1N 1S3
1677,103740,3550 Galt Ouest,Sherbrooke,QC,45.375370,-71.953712,J1H 0A5
440,100687,48 Dundas St W,Belleville,ON,44.159211,-77.388548,K8P 1A3
2042,101439,"8080, boul. Champlain",Lasalle,QC,45.427257,-73.611618,H8P 1B3
1550,103229,"401, boul. Richelieu",Richelieu,QC,45.443814,-73.248886,J3L 3R6
2011,100928,440 Main St South,Alexandria,ON,45.299858,-74.627439,K0C 1A0
35,102266,"89, rue Queen",Sherbrooke,QC,45.365120,-71.856460,J1M 1J5
258,100206,76 Beckwith St N,Smiths Falls,ON,44.902585,-76.021515,K7A 2B7
1615,103501,"9055, boulevard Taschereau",Brossard,QC,45.437710,-73.474510,J4Y 3B8
2186,103034,160 Queen N,Sherbrooke,QC,45.368020,-71.856660,J1M 1J9
1975,100669,"8481, boul. Newman",Lasalle,QC,45.430948,-73.633953,H8N 2Y7
1609,103478,161 Bridge St.,Belleville,ON,44.160580,-77.398549,K8P 1K2
2530,102439,"8390, boul. Newman",LaSalle,QC,45.432460,-73.629790,H8N 1X9
3823,910891,11305 Maple Ridge Rd.,Medina,NY,43.207101,-78.392149,14103
3576,913786,970 E Ave Building 542,Virginia Beach,VA,36.807487,-76.028841,23460
2980,102931,"9350, boul. Leduc",Brossard,QC,45.444538,-73.437560,J4Y 0B3
555,101003,165 College St,Belleville,ON,44.179530,-77.378971,K8N 2V5
3658,913812,51 Main ST,Randolph,NY,42.163308,-78.970788,13032
2299,104194,"2909, boul. de la Gare",Vaudreuil-Dorion,QC,45.396151,-74.054473,J7V 9R2
1963,100602,"697, rue Larivière",Chambly,QC,45.452466,-73.301074,J3L 1L4
1586,103371,"8270, boul. Taschereau",Brossard,QC,45.446756,-73.470435,J4X 1C2
1641,103619,"5983, Chemin de Saint-Élie",Sherbrooke,QC,45.394992,-72.006176,J1R 0L1
1647,103645,8700 boulevard Leduc,Brossard,QC,45.448700,-73.442760,J4Y 0G4
3645,911228,11170 Maple Ridge Road,Medina,NY,43.206760,-78.402939,14103
1369,102791,"5035, boul. Industriel",Sherbrooke,QC,45.395278,-71.992352,J1R 0P4
173,100013,169 North Front St,Belleville,ON,44.177632,-77.391162,K8P 3B7
961,101919,"485, av. St-Charles",Vaudreuil-Dorion,QC,45.403930,-74.031290,J7V 2N4
893,101815,"5, avenue St-Pierre",Lachine,QC,45.441450,-73.646360,H8R 4E1
861,101768,"3260, rue King Ouest",Sherbrooke,QC,45.394360,-71.950540,J1L 1C9
2859,102482,Wallbridge-Loyalist Rd. (box 4200),Belleville,ON,44.156470,-77.431598,K8N 5B9
2597,104751,"7500, boulevard Taschereau",Brossard,QC,45.455135,-73.465485,J4X 1C2
2880,102522,"7077, boul. Newman",Lasalle,QC,45.446960,-73.610830,H8N 1X1
3845,911004,245 Madison Avenue,Skowhegan,ME,44.776867,-69.724756,4976
1466,103045,"7305, boulevard Grande-Allée",Brossard,QC,45.458143,-73.418213,J4Z 0E3
1983,100703,"1155, boul Rome",Brossard,QC,45.457014,-73.490902,J4W 3J1
3141,103639,902 Wallbridge Loyalist Rd.,Belleville,ON,44.158670,-77.436580,K8N 5B3
72,101841,390 North Front St,Belleville,ON,44.188280,-77.396340,K8P 3E1
4344,105403,"1477, ch. De Chambly",Carignan,QC,45.465023,-73.345243,J3L 0J6
1652,103658,"108, Beaurepaire",Beaconsfield,QC,45.433857,-73.847311,H9W 0A1
84,102999,"1785, rue King Ouest",Sherbrooke,QC,45.398653,-71.918337,J1J 2E1
4197,910996,4002 Ransom Road,Clarence,NY,42.952496,-78.602371,14031
4244,914867,4221 Walden Ave,Lancaster,NY,42.923825,-78.621099,14086
1989,100730,"3135, boul. Portland",Sherbrooke,QC,45.403596,-71.948641,J1L 2P1
1360,102774,218 Bell Blvd,Belleville,ON,44.185942,-77.406526,K8P 5L8
3227,103366,"395, avenue Dorval",Dorval,QC,45.445400,-73.741090,H9S 3H6
3080,103245,,Verdun,QC,45.460155,-73.546989,H3E 3B3
3081,103246,1 Carrefour Alexander Graham Bell,Verdun,QC,45.460155,-73.546989,H3E 3B3
3758,914909,7375 Boston State Rd,North Boston,NY,42.684400,-78.765740,14110
2031,101199,"475, rue Dumont",Dorval,QC,45.447690,-73.751698,H9S 5W2
6,101367,Hwy 62,Belleville,ON,44.196098,-77.400270,K8N 4Z5
2017,101029,"30, rue De L'Église",Verdun,QC,45.462660,-73.564043,H4G 2L9
3300,101248,"1390, av. De L'Église",Montréal,QC,45.463429,-73.581558,H4E 1G1
846,101748,"6495, rue St-Jacques",Montréal,QC,45.461716,-73.623713,H4B 1V1
1214,102431,"3140, rue Jean-Yves",Kirkland,QC,45.440407,-73.886225,H9J 2R6
2519,102364,"22, Place du Commerce",Verdun,QC,45.467280,-73.538330,H3E 1V7
2547,102690,"6598, boul. Taschereau",Brossard,QC,45.471760,-73.467600,J4Z 1A7
2015,101025,"2141, boul. Lapinière",Brossard,QC,45.473420,-73.470200,J4W 1L7
3005,103005,"975, Roméo Vachon Nord",Dorval,QC,45.456500,-73.747350,H4Y 1H1
3056,103165,975 Roméo Vachon Nord,Vachon Nord,QC,45.456500,-73.747350,H4Y 1H1
249,100189,"339, rue King Est",Sherbrooke,QC,45.407091,-71.881731,J1G 1B3
2595,104664,"3100, boulevard Moïse-Vincent",Saint-Hubert,QC,45.480356,-73.390252,J3Z 0C4
2033,101229,"5525, av. Auteuil",Brossard,QC,45.478081,-73.449566,J4Z 1M3
2055,101583,"3068, boul. St-Charles",Kirkland,QC,45.450121,-73.857401,H9H 3B7
1513,103157,"5840, boul. Taschereau",Brossard,QC,45.478428,-73.465636,J4W 1M6
3928,913379,7074 Boston State Road,Hamburg,NY,42.692480,-78.783381,14075
126,101200,"10592, ch. De La Côte-de-Liesse",Lachine,QC,45.463650,-73.720720,H8T 1A4
3756,914821,470 Aurora St,Lancaster,NY,42.881240,-78.676190,14086
4144,919346,470 Aurora St,Lancaster,NY,42.881053,-78.676773,14086
1090,102155,"1680, rue King Est",Sherbrooke,QC,45.409290,-71.849700,J1G 5G6
3505,912546,4298 S Buffalo Rd,Orchard Park,NY,42.768250,-78.744100,14127
2927,102717,"2160, boul. Décarie",Montréal,QC,45.474056,-73.608303,H4A 3J3
2944,102778,"6500, Côte St-Luc",Montréal,QC,45.473277,-73.645734,H4V 1G2
3311,101409,"1361, rue Charlevoix",Montréal,QC,45.479494,-73.571174,H3K 3A3
1995,100762,"183G, boul. Hymus",Pointe-Claire,QC,45.461500,-73.817360,H9R 1E9
495,100857,235 Dundas St E,Trenton,ON,44.104508,-77.561091,K8V 1L8
2894,102609,"400, Côte-Vertu Ouest",Dorval,QC,45.470850,-73.737300,H4S 1Y9
888,101808,"3862, boul. St-Charles",Pierrefonds,QC,45.459990,-73.866390,H9H 3C3
1413,102890,221 RCAF Road,Trenton,ON,44.115910,-77.551430,K8V 5P8
3606,911183,6363 Transit Rd.,Depew,NY,42.868884,-78.696959,14043
3607,911184,4777 Transit Road,Depew,NY,42.868884,-78.696959,14043
2639,100892,"700,  av. Atwater",Montréal,QC,45.483780,-73.579620,H4C 2G9
3188,104300,"8585, chemin de la Côte-de-Liesse",Saint-Laurent,QC,45.475379,-73.706632,H4T 1G6
1760,104393,"5710, Grande Allée",Longueuil,QC,45.490489,-73.466849,J3Y 1B2
3833,910974,4849 Transit Road,Lancaster,NY,42.874500,-78.696899,14043
2579,103108,"3351, boul Taschereau",St-Hubert,QC,45.491820,-73.476520,J4V 2H7
1213,102429,"7895, chemin de la Côte de Liesse",St-Laurent,QC,45.477861,-73.702376,H4T 1G2
2181,103014,"305, boul. Brunswick",Pointe-Claire,QC,45.467940,-73.828495,H9R 4Y2
1918,100475,"6250, boul. Cousineau",St-Hubert,QC,45.495492,-73.408043,J3Y 8X9
4125,919018,3600 Walden Ave,Lancaster,NY,42.915672,-78.673042,14086
2678,101292,"5180, boul. Décarie",Montréal,QC,45.484077,-73.630601,H3X 2H9
3596,911172,5175 Broadway,Depew,NY,42.901322,-78.683460,14043
287,100290,75 Division Street,Trenton,ON,44.102290,-77.579418,K8V 3N9
2154,102841,"5095, Queen Mary",Montréal,QC,45.485674,-73.627442,H3W 1X4
2554,102843,"3580, boul. St-Jean",Dollard-des-Ormeaux,QC,45.470590,-73.832358,H9G 1W8
3031,103084,"1500, rue Atwater",Montréal,QC,45.489713,-73.585201,H3Z 1X5
3184,104196,"5510, boulevard Décarie",Montréal,QC,45.486584,-73.636501,H3X 2J2
3594,911170,3201 Southwestern Blvd.,Orchard Park,NY,42.797740,-78.749139,14127
3483,919345,1199 French Road,Cheektowaga,NY,42.867815,-78.708142,14043
2261,103941,"2313, rue Sainte-Catherine Ouest",Montreal,QC,45.490525,-73.582864,H3H1N2
1708,103957,2681 Cote Saint-Charles,Saint-Lazare,QC,45.434434,-74.174881,J7T 2H9
3549,914410,3205 Orchard Park Rd.,Orchard Park,NY,42.797384,-78.750921,14217
1332,102720,"2380, boul. Hymus",Dorval,QC,45.476660,-73.788990,H9P 1J9
1560,103260,"1350, boul. Edouard",Saint-Hubert,QC,45.498030,-73.478270,J4T 3T2
3934,913531,36 Pennsylvania Ave,Warren,PA,41.844191,-79.142383,16365
4092,917494,9220 Main St,Clarence,NY,42.969670,-78.647908,14031
1060,102088,17518 Old Hwy 2,Trenton,ON,44.094268,-77.599483,K8V 5P7
1657,103673,"2015, 12e ave Nord",Sherbrooke,QC,45.430593,-71.868455,J1E 4J5
3145,103683,555 McArthur,Saint-Laurent,QC,45.485340,-73.702580,H4T 1T4
3178,104115,"1111, rue Notre-Dame Ouest",Montreal,QC,45.495052,-73.563520,H3C 6M8
2289,104746,"1611, rue Sainte-Catherine Ouest",Montréal,QC,45.494857,-73.578064,H3H 1L8
3335,103787,110 Highway 33,Trenton,ON,44.107170,-77.586730,K8V 5P6
2681,101318,"1030, rue De La Montagne",Montréal,QC,45.496098,-73.571220,H3G 1Y7
3075,103236,"1550, boul. De Maisonneuve Ouest",Montreal,QC,45.495710,-73.579250,H3G 1N2
2041,101436,"2081, rue Guy",Montréal,QC,45.495840,-73.579610,H3H 2L9
2620,100626,1260 rue de la Gauchetière Ouest,Montréal,QC,45.496753,-73.569810,H3B 5E8
4036,915697,5316 Transit Rd,Depew,NY,42.900060,-78.696913,14043
2618,100624,"1455, boul. De Maisonneuve Ouest",Montréal,QC,45.496720,-73.578750,H3G 2V8
2952,102797,"1455, boul. de Maisonneuve Ouest",Montréal,QC,45.496720,-73.578750,H3G 1M8
2092,102206,"4819, av. Van Horne",Montréal,QC,45.494046,-73.637906,H3W 1J2
2774,102166,"5005, boul. Cousineau",St-Hubert,QC,45.506031,-73.430879,J3Y 8X9
2087,102151,"895, rue De La Gauchetière Ouest",Montréal,QC,45.499551,-73.566199,H3B 4G1
65,101255,"895, rue De La Gauchetière Ouest",Montréal,QC,45.499551,-73.566199,H3B 4G1
2457,101309,"3340, boul. Des Sources",Dollard-Des-Ormeaux,QC,45.483190,-73.796100,H9B 1Z9
1178,102351,"7340, boul. Décarie",Montréal,QC,45.494633,-73.654286,H4P 2N1
3835,910980,59 Buffalo Street,Gowanda,NY,42.465822,-78.934429,14070
3012,103026,977 rue Ste-Catherine Ouest,Montréal,QC,45.501017,-73.571920,H3B 4W3
3071,103218,977 Rue Ste. Catherine Ouest,Montreal,QC,45.501017,-73.571920,H3B 4W3
1738,104158,"1225, boulevard Jacques-Cartier Ouest",Longueuil,QC,45.506719,-73.474303,J4K 0A6
1328,102715,"3838, Côte-Vertu",St-Laurent,QC,45.492270,-73.710220,H4R 1P8
4175,919383,5390 Genesee Street,Lancaster,NY,42.944578,-78.676447,14086
2322,104887,"3700, chemin de la Côte-Ste-Catherine",Montréal,QC,45.498548,-73.627590,H3T 1E1
1494,103117,1250 rue University,Montréal,QC,45.502740,-73.568980,H3B 3B8
2081,102093,"605, boul. René-Lévesque Ouest",Montréal,QC,45.503065,-73.566512,H3B 1P4
789,101657,"1300, route Transcanadienne Sud",Dorval,QC,45.488980,-73.770910,H9P 1H7
2877,102515,"625, rue Ste-Catherine Ouest",Montréal,QC,45.503568,-73.569394,H3B 1B7
2741,101949,"3459, rue McTavish",Montréal,QC,45.503479,-73.577258,H3A 1Y1
4228,914612,5892 Transit Rd.,Depew,NY,42.915983,-78.697421,14043
2904,102654,"159, St-Antoine Ouest",Montréal,QC,45.504627,-73.559178,H2Z 1H2
2051,101575,"5985, ch. De La Côte-des-Neiges",Montréal,QC,45.500254,-73.630798,H3S 1Z2
2998,102979,"2021, avenue Union",Montréal,QC,45.504829,-73.571411,H3A 2S9
2126,102593,"674, Sherbrooke Ouest",Montréal,QC,45.504782,-73.573694,H3A 1E7
1763,104423,"1350, boulevard Sunnybrooke",Dollard-des-Ormeaux,QC,45.490713,-73.776256,H9B 2W5
2077,102027,"48, rue Notre-Dame Est",Montréal,QC,45.506686,-73.555261,H2Y 1B9
162,103499,"3760, boul. des Sources",Dollard-des-Ormeaux,QC,45.489535,-73.802301,H9B 1Z9
1606,103438,14810 boulevard de Pierrefonds,Pierrefonds,QC,45.484927,-73.858461,H9H 4Y6 
2293,103966,1508 Rue de Bleury,Montréal,QC,45.507136,-73.568706,H3A 2J2
800,101678,"1375, boul. Cure-Poirier Ouest",Longueuil,QC,45.511360,-73.493417,J4K 5K4
1364,102781,136 Gore Street East,Perth,ON,44.897259,-76.246288,K7H 1J5
731,101537,11 Monogram Place,Trenton,ON,44.129355,-77.580513,K8V 5P8
2786,102201,"1515, boul. Taschereau",Longueuil,QC,45.512200,-73.498660,J4K 2X8
2279,104268,3444 avenue du Parc,Montréal,QC,45.508860,-73.572420,H2X 2H5
3880,911070,6339 Transit Rd.,Lancaster,NY,42.928943,-78.696899,14043
3614,911193,6363 Transit Road,Depew,NY,42.930920,-78.696350,14043
3530,913807,5600 McKinley Parkway,Hamburg,NY,42.735180,-78.812690,14075
2896,102612,"3075, boul. Thimens",St-Laurent,QC,45.501474,-73.707400,H4R 2V5
3992,915645,1481 Union Rd,West Seneca,NY,42.840250,-78.754128,14224
3896,911114,3878 Southwestern Blvd.,Orchard Park,NY,42.777651,-78.790531,14127
1416,102904,"400, Marcel-Laurin",Ville St-Laurent,QC,45.504257,-73.677318,H4M 2L4
2306,104888,"2691, av. Van Horne",Montréal,QC,45.508739,-73.624813,H3S 1P6
362,100519,"14365, boul. Pierrefonds",Pierrefonds,QC,45.491033,-73.853184,H9H 1Z2
2801,102275,"3440, boul. St-Laurent",Montréal,QC,45.512711,-73.569864,H2X 2T9
2778,102180,"2955, ch. De Chambly",Longueuil,QC,45.519741,-73.457699,J4L 1M7
2513,102302,"10, av. Ste-Croix",St-Laurent,QC,45.507935,-73.663270,H4N 2K7
2253,103793,"1599, rue St-Denis",Montreal,QC,45.514715,-73.562580,H2X 3K3
3919,912544,342 Buffalo St.,Hamburg,NY,42.724384,-78.826035,140725
3613,911192,6150 South Park Ave,Hamburg,NY,42.727694,-78.825556,14075
1187,102378,"195, Sir Wilfrid Laurier",St-Basile-le-Grand,QC,45.528366,-73.291887,J3N 1R1
3382,102574,1515 County Road 20,Dunvegan,ON,45.334944,-74.893120,K0C 1J0
1032,102038,"2695, ch. De Chambly",Longueuil,QC,45.522730,-73.465560,J4L 1M3
2990,102948,"950, Marcel Laurin",St-Laurent,QC,45.509562,-73.687321,H4M 2N2
2026,101145,1191 boul. Decarie,St-Laurent,QC,45.510570,-73.676780,H4L 3M8
1893,100406,"1275, rue Roberval",St-Bruno-de-Montarville,QC,45.528396,-73.347173,J3V 5J1
2083,102096,"1252, rue Ste-Catherine Est",Montréal,QC,45.518990,-73.555557,H2L 2H2
4122,919014,6687 Transit Road,Williamsville,NY,42.950837,-78.696932,14221
3977,915626,3515 Seneca St,West Seneca,NY,42.829660,-78.773270,14224
3568,910959,697 Orchard Park Road,West Seneca,NY,42.827501,-78.775733,14224
2086,102122,"15, av. Du Mont-Royal Ouest",Montréal,QC,45.519948,-73.586474,H2T 2R9
45,102899,"5556, Route 112",Ascot Corner,QC,45.444540,-71.772520,J0B 1A0
3921,913000,3239 Abbott Rd,Orchard Park,NY,42.797046,-78.794991,14127
2791,102232,"120, Place Charles-Le Moyne, #400",Longueuil,QC,45.525270,-73.521490,J4K 2T4
3605,911182,4250 McKinely Parkway,Hamburg,NY,42.768150,-78.813130,14075
3738,914357,4250 McKinley Parkway,Hamburg,NY,42.768150,-78.813130,14075
3206,104462,"730, boulevard de la Côte-Vertu ",Saint-Laurent,QC,45.515842,-73.680000,H4Y 1C2
1133,102248,"895, rue St-Laurent Ouest",Longueuil,QC,45.527253,-73.513528,J4K 2V1
278,100269,98 Dufferin St,Perth,ON,44.908084,-76.267215,K7H 3A7
2268,103982,17277 Hwy 401 E,Brighton,ON,44.033333,-77.733333,K0K1H0
2452,101189,"2155, boul. De Maisonneuve Est",Montréal,QC,45.526127,-73.551106,H2K 4S3
413,100637,"4932, boul. Des Sources",Pierrefonds,QC,45.506720,-73.819970,H8Y 3C9
4215,914918,4545 Transit Road,Williamsville,NY,42.973109,-78.693192,14221
3930,913394,5599 Camp Rd.,Hamburg,NY,42.734050,-78.838159,14075
4026,915683,2595 Union Rd,Cheektowaga,NY,42.882817,-78.754138,14225
1397,102858,"2323, boul. Marcel-Laurin",Ville St-Laurent,QC,45.520322,-73.704489,H4R 1K4
3892,911109,4301 Genesee Street,Cheektowaga,NY,42.932762,-78.725492,14225
3593,911169,355 Orchard Park Road,West Seneca,NY,42.834609,-78.785874,14224
3390,104140,109 montee Montarville,Saint-Bruno,QC,45.540394,-73.367537,J3V 6C5
604,101205,2 Rue Racine,Casselman,ON,45.306553,-75.081745,K0A 1M0
463,100745,"801, boulevard Laurier",McMasterville,QC,45.544516,-73.237814,J3G 0K5
3703,914161,315 Orchard Park,West Seneca,NY,42.835206,-78.787235,14224
4009,915665,7860 Transit Rd,Williamsville,NY,42.981989,-78.696950,14221
303,100328,"825, ch. De Chambly",Longueuil,QC,45.535800,-73.496850,J4H 3M2
1832,100218,"2450, ch. Rockland",Mont-Royal,QC,45.526886,-73.649904,H3P 3G5
785,101646,"2145, boul. Roland-Therrien",Longueuil,QC,45.537978,-73.471885,J4N 1P2
2199,103152,"410, rue Jean-Talon Ouest",Montreal,QC,45.529553,-73.622711,H3N 1R2
1817,100141,"2700, rue Ontario Est",Montréal,QC,45.534100,-73.551780,H2K 1W9
929,101871,"2850, boul. Laurentien",St-Laurent,QC,45.524870,-73.712140,H4K 2G1
3653,911251,2351 Maple Rd,Amherst,NY,42.989290,-78.699220,14221
3652,911238,2351 Maple Road,Amherst,NY,42.989290,-78.699221,14221
3072,103221,"5800, avenue Christophe-Colomb",Montreal,QC,45.534920,-73.594950,H2S 2G2
3781,910735,8259 North Main Street,Eden,NY,42.662294,-78.891381,14057
4310,914916,"3465 Union Rd, Cheektowga",Erie,NY,42.908825,-78.752335,14225
1632,103591,"1000, rue Legendre ouest",Montreal,QC,45.532660,-73.653360,H4N 3L9
2458,101317,"9255, boul. De L'Acadie",Montréal,QC,45.532910,-73.655250,H4N 3K1
3387,103869,17278 Highway 401,Trenton,ON,44.107270,-77.666820,K0K 1K0
4057,915735,1340 Ridge Rd,Lackawanna,NY,42.828101,-78.802597,14218
2078,102031,"323, rue Jean-Talon Est",Montréal,QC,45.537338,-73.615486,H2R 1T2
1971,100656,"4636, boul. Samson",Laval,QC,45.528540,-73.758370,H7W 2H3
3926,913327,3638 South Park Ave,Blasdell,NY,42.800079,-78.823889,14219
4072,917468,3865 Union Rd,Cheektowaga,NY,42.918428,-78.754167,14225
3603,911180,800 Harlem Road,West Seneca,NY,42.864587,-78.787273,14224
2534,102469,4333 Aut. Chomédey,Laval,QC,45.528148,-73.782640,H7P 4W6
3472,910731,6125 Main Street,Williamsville,NY,42.966091,-78.724757,14221
3501,911177,3865 Union Road,Cheektowaga,NY,42.919715,-78.754154,14225
4112,918675,5035 Southwestern Blvd,Hamburg,NY,42.750134,-78.853846,14075
2504,102117,"310, boul. Roland-Therrien",Longueuil,QC,45.547916,-73.495313,J4H 3V9
2282,104290,3634 rue Ontario Est,Montreal,QC,45.545554,-73.544270,H1W 1R7
3497,911145,1 Walden Galleria,Cheektowaga,NY,42.908843,-78.761976,14225
2507,102199,"115, boul. Crémazie Ouest",Montréal,QC,45.539866,-73.643085,H2N 1L4
1845,100255,"2460, rue Dandurand",Montréal,QC,45.543921,-73.581256,H2G 2A3
1599,103410,"2912, rue de Salaberry",Montreal,QC,45.537180,-73.700460,H3M 1L3
2329,104750,8677 St. Laurent Boulevard,Montréal,QC,45.541442,-73.639797,H2P 1C8
4064,915747,2413 Clinton St,West Seneca,NY,42.871460,-78.787339,14224
1759,104392,"3786, chemin d’Oka",Saint-Joseph-du-Lac,QC,45.513167,-73.976517,J0N 1M0 
745,101563,771 Notre Dame St,Embrun,ON,45.267463,-75.301279,K0A 1W1
2062,101698,"639, boul. Sir-Wilfrid-Laurier",Beloeil,QC,45.563140,-73.206030,J3G 4J1
4086,917485,1060 Wehrle Dr,Williamsville,NY,42.949580,-78.744732,14221
1779,104427,"460, boulevard Curé-Labelle",Laval,QC,45.538490,-73.736155,H7P 2P1
1047,102060,"760, rue Desserte Ouest",Laval,QC,45.534378,-73.788300,H7X 3S9
3666,913822,20 Center Street,Frewsburg,NY,42.053450,-79.161390,14738
1296,102640,"445, ch. de la Grande Ligne",Rigaud,QC,45.479802,-74.281905,J0P 1P0
132,101918,"9485, boul. St-Laurent",Montréal,QC,45.545403,-73.653717,H2N 1P6
3569,911032,1810 Maple Road,Amherst,NY,42.991100,-78.720009,14221
880,101792,"99, route 201",Rigaud,QC,45.479280,-74.286820,J0P 1P0
3235,103650,"3881, rue Sherbrooke Est",Montreal,QC,45.551946,-73.554811,H1X 2A5
3741,914616,4983 Transit Rd.,Williamsville,NY,42.963947,-78.737809,14221
3837,910982,9590 Transit Road,Amherst,NY,43.030086,-78.696999,14051
2702,101534,"790, boul. Crémazie Est",Montréal,QC,45.548430,-73.635650,H2P 1G3
3551,914412,360 Choate Ave,Buffalo,NY,42.846732,-78.811850,14220
3660,913814,5274 Main & Union Street,Williamsville,NY,42.980800,-78.729900,14221
3610,911187,9660 Transit Road,Amherst,NY,43.032279,-78.696910,14051
4073,917470,1610 Walden Ave,Cheektowaga,NY,42.907149,-78.777756,14225
3600,911176,2195 Harlem Road,Cheektowaga,NY,42.901263,-78.784262,14225
933,101877,"8115, av. Papineau",Montréal,QC,45.553313,-73.619160,H2E 2H7
3480,914406,771 Wehrle Drive,Amherst,NY,42.949296,-78.755079,14221
3489,911030,1989 Seneca Street,Buffalo,NY,42.857202,-78.811929,14210
3525,913790,1540 Maple Rd,Williamsville,NY,42.991153,-78.729897,14221
4004,915659,5225 Sheridan Dr,Williamsville,NY,42.978547,-78.739170,14221
1135,102251,"3003, ch. D'Oka, suite 200",Ste-Marthe-sur-le-Lac,QC,45.529918,-73.933380,J0N 1P0
1653,103659,"1560, boulevard de Montarville",Boucherville,QC,45.567391,-73.406633,J4B 5Y3
4111,918674,4066 Lakeshore Road,Hamburg,NY,42.773182,-78.863934,14075
3508,913345,565 Abbott Rd,Buffalo,NY,42.845078,-78.824741,14220
832,101721,"1440, boul. Curé-Labelle",Laval,QC,45.547920,-73.756000,H7V 2W1
